Season,WTeamID,wins,LTeamID,losses,games,PointsFor,PointsAgainst,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGprct
2003,1334.0,12.0,1334.0,16.0,28.0,1846,1848,656,1584,190,584,344,485,313,651,330,378,162,76,552,0.41414141414141414
2003,1335.0,22.0,1335.0,5.0,27.0,1895,1604,648,1391,243,590,356,507,252,653,401,351,194,58,480,0.46585190510424157
2003,1336.0,7.0,1336.0,21.0,28.0,1766,2040,637,1589,172,524,320,435,323,567,320,445,165,107,571,0.4008810572687225
2003,1337.0,15.0,1337.0,13.0,28.0,2195,2204,804,1738,220,568,367,507,304,634,378,364,191,87,520,0.4626006904487917
2003,1338.0,26.0,1338.0,4.0,30.0,2238,1765,806,1605,191,533,435,684,339,761,533,453,242,123,539,0.5021806853582554
2003,1339.0,10.0,1339.0,17.0,27.0,1826,1978,596,1457,191,571,443,607,223,528,372,384,196,68,588,0.40905971173644473
2003,1340.0,4.0,1340.0,21.0,25.0,1426,1652,487,1233,117,357,335,499,250,559,249,451,128,67,505,0.39497161394971614
2003,1341.0,17.0,1341.0,12.0,29.0,2042,2073,714,1630,144,457,470,673,312,770,344,425,192,44,570,0.43803680981595094
2003,1343.0,15.0,1343.0,11.0,26.0,1696,1621,602,1298,200,585,292,425,217,528,379,307,189,44,466,0.4637904468412943
2003,1344.0,16.0,1344.0,13.0,29.0,2090,1982,721,1670,192,566,456,580,352,656,430,415,253,166,504,0.43173652694610776
2003,1345.0,18.0,1345.0,10.0,28.0,2009,1827,665,1523,143,434,536,714,291,657,343,387,201,82,555,0.4366382140512147
2003,1346.0,16.0,1346.0,12.0,28.0,2081,2062,736,1630,185,522,424,621,330,648,467,434,214,71,599,0.45153374233128835
2003,1347.0,10.0,1347.0,20.0,30.0,1893,2200,642,1735,186,563,423,630,359,696,278,430,166,99,586,0.37002881844380403
2003,1348.0,18.0,1348.0,11.0,29.0,2049,2037,710,1779,157,514,472,706,446,667,384,398,239,70,588,0.3991006183249016
2003,1349.0,17.0,1349.0,10.0,27.0,1967,1902,682,1480,169,436,434,582,291,635,413,446,218,87,553,0.4608108108108108
2003,1350.0,15.0,1350.0,13.0,28.0,1840,1744,641,1539,186,545,372,530,312,624,365,343,185,111,511,0.41650422352176736
2003,1351.0,12.0,1351.0,16.0,28.0,1875,1920,667,1596,194,643,347,473,307,639,370,375,203,97,504,0.41791979949874686
2003,1352.0,9.0,1352.0,17.0,26.0,1844,1942,657,1402,187,498,343,478,247,547,302,352,140,55,479,0.4686162624821683
2003,1353.0,12.0,1353.0,16.0,28.0,1894,1932,674,1706,186,559,360,548,389,626,350,382,258,147,587,0.3950762016412661
2003,1354.0,20.0,1354.0,10.0,30.0,2184,2138,744,1631,155,464,541,774,389,728,308,584,240,87,622,0.45616186388718577
2003,1356.0,24.0,1356.0,6.0,30.0,2236,2043,821,1736,183,475,411,582,325,674,407,375,239,96,580,0.472926267281106
2003,1357.0,7.0,1357.0,21.0,28.0,1930,2167,733,1768,174,515,290,410,363,573,382,431,250,62,555,0.4145927601809955
2003,1358.0,21.0,1358.0,6.0,27.0,1938,1762,656,1441,175,488,451,635,291,701,421,424,211,151,529,0.45523941707147814
2003,1359.0,12.0,1359.0,15.0,27.0,1703,1752,591,1260,243,657,278,383,164,632,427,403,126,40,476,0.46904761904761905
2003,1360.0,17.0,1360.0,11.0,28.0,2091,2004,706,1499,194,505,485,737,323,738,459,509,151,96,564,0.47098065376917947
2003,1361.0,14.0,1361.0,13.0,27.0,1943,1911,705,1523,160,454,373,548,350,582,384,402,174,73,546,0.4629021667760998
2003,1362.0,14.0,1362.0,14.0,28.0,1945,1927,707,1529,193,509,338,473,297,595,390,376,151,48,550,0.4623937213865271
2003,1363.0,5.0,1363.0,21.0,26.0,1673,1908,626,1505,107,335,314,500,324,486,330,356,177,25,551,0.4159468438538206
2003,1364.0,18.0,1364.0,13.0,31.0,2004,1864,670,1513,214,566,450,608,281,673,397,384,180,30,561,0.44282881692002646
2003,1365.0,12.0,1365.0,15.0,27.0,1734,1855,605,1446,163,467,361,531,319,650,323,409,149,50,521,0.41839557399723376
2003,1366.0,3.0,1366.0,24.0,27.0,1664,2122,629,1689,117,436,289,481,414,592,269,526,253,88,695,0.3724097098875074
2003,1368.0,9.0,1368.0,16.0,25.0,1604,1738,550,1385,154,519,350,518,276,505,300,342,201,33,530,0.3971119133574007
2003,1369.0,9.0,1369.0,19.0,28.0,1979,2124,722,1588,199,492,336,461,272,612,491,377,148,56,493,0.45465994962216627
2003,1371.0,17.0,1371.0,12.0,29.0,1969,1924,707,1637,136,427,419,606,359,690,386,430,215,95,564,0.43188759926695175
2003,1372.0,19.0,1372.0,8.0,27.0,1902,1720,670,1413,136,362,426,593,279,558,332,360,236,58,515,0.47416843595187547
2003,1373.0,19.0,1373.0,10.0,29.0,2182,2051,731,1689,175,490,545,756,424,724,410,464,206,95,603,0.43280047365304913
2003,1374.0,17.0,1374.0,13.0,30.0,2185,2185,750,1729,167,541,518,729,389,729,387,474,234,149,561,0.43377674956622325
2003,1375.0,12.0,1375.0,14.0,26.0,1829,1857,647,1491,199,556,336,485,280,515,324,332,217,28,481,0.4339369550637156
2003,1376.0,12.0,1376.0,16.0,28.0,1839,1883,671,1592,144,487,353,517,307,603,388,373,234,92,487,0.4214824120603015
2003,1378.0,14.0,1378.0,14.0,28.0,1902,1911,697,1627,170,506,338,530,356,707,437,424,239,129,519,0.4283958205285802
2003,1379.0,13.0,1379.0,16.0,29.0,1939,2033,675,1641,117,411,472,687,375,720,381,447,184,99,550,0.4113345521023766
2003,1380.0,7.0,1380.0,20.0,27.0,1815,1931,686,1676,142,491,301,480,384,644,353,421,181,113,501,0.40930787589498807
2003,1381.0,9.0,1381.0,17.0,26.0,1739,1890,615,1323,162,424,347,484,220,546,342,390,193,78,530,0.46485260770975056
2003,1382.0,13.0,1382.0,14.0,27.0,2146,2109,753,1773,271,729,369,486,347,584,417,335,220,63,539,0.42470389170896783
2003,1383.0,14.0,1383.0,16.0,30.0,2281,2281,785,1708,223,625,488,704,365,648,466,531,269,115,663,0.4596018735362998
2003,1384.0,14.0,1384.0,14.0,28.0,1912,1955,681,1565,172,479,378,557,280,622,377,435,210,65,496,0.4351437699680511
2003,1385.0,16.0,1385.0,13.0,29.0,2070,2017,741,1827,168,529,420,632,487,610,343,374,280,128,576,0.40558292282430214
2003,1386.0,23.0,1386.0,6.0,29.0,2048,1719,703,1578,233,634,409,599,324,700,406,375,209,161,544,0.44550063371356147
2003,1387.0,16.0,1387.0,13.0,29.0,1769,1760,636,1463,163,477,334,504,251,620,357,321,176,74,525,0.43472317156527684
2003,1388.0,14.0,1388.0,15.0,29.0,1923,1891,634,1415,156,419,499,703,278,691,331,490,185,97,637,0.4480565371024735
2003,1389.0,10.0,1389.0,19.0,29.0,2132,2264,782,1863,199,589,369,520,415,621,372,433,235,111,641,0.41975308641975306
2003,1390.0,23.0,1390.0,8.0,31.0,2240,2076,795,1799,215,601,435,644,426,779,454,444,171,104,574,0.44191217342968314
2003,1391.0,6.0,1391.0,20.0,26.0,1856,2107,659,1662,143,461,395,529,380,490,299,381,282,49,488,0.39651022864019253
2003,1392.0,11.0,1392.0,15.0,26.0,1671,1754,583,1341,113,337,392,571,290,551,322,409,177,56,446,0.43475018642803875
2003,1393.0,24.0,1393.0,5.0,29.0,2323,2027,848,1804,152,460,475,685,415,780,434,395,241,211,481,0.4700665188470067
2003,1394.0,11.0,1394.0,15.0,26.0,1952,2074,691,1544,105,333,465,634,324,603,343,443,200,57,503,0.4475388601036269
2003,1395.0,9.0,1395.0,19.0,28.0,2146,2252,726,1707,198,613,496,728,367,706,403,432,194,59,588,0.4253075571177504
2003,1396.0,15.0,1396.0,15.0,30.0,2002,2010,724,1778,245,739,309,462,383,639,313,301,275,106,494,0.40719910011248595
2003,1397.0,17.0,1397.0,11.0,28.0,1920,1852,672,1472,175,471,401,551,311,685,441,422,166,92,494,0.45652173913043476
2003,1398.0,1.0,1398.0,24.0,25.0,1805,2307,657,1551,173,530,318,477,270,528,330,427,211,96,550,0.42359767891682787
2003,1399.0,17.0,1399.0,12.0,29.0,2134,2026,736,1541,149,406,513,711,341,716,456,513,201,101,586,0.47761194029850745
2003,1400.0,22.0,1400.0,6.0,28.0,2208,1923,784,1748,164,470,476,666,453,732,406,376,179,108,570,0.448512585812357
2003,1401.0,14.0,1401.0,14.0,28.0,2015,2050,706,1653,197,543,406,588,300,724,447,417,170,59,553,0.42710223835450695
2003,1402.0,15.0,1402.0,12.0,27.0,1932,1847,642,1446,214,603,434,614,301,604,385,447,251,91,542,0.44398340248962653
2003,1403.0,18.0,1403.0,12.0,30.0,2206,2016,853,1826,101,314,399,604,351,687,490,330,258,75,496,0.46714129244249725
2003,1404.0,10.0,1404.0,14.0,24.0,1780,1892,644,1410,180,542,312,461,247,521,377,369,203,65,490,0.45673758865248226
2003,1405.0,13.0,1405.0,16.0,29.0,2034,2043,713,1585,248,640,360,542,320,621,382,466,212,84,586,0.4498422712933754
2003,1406.0,4.0,1406.0,24.0,28.0,1591,2016,588,1401,118,350,297,419,270,643,375,572,162,137,462,0.4197002141327623
2003,1407.0,25.0,1407.0,5.0,30.0,2381,2117,847,1960,284,850,403,586,452,741,452,412,286,156,498,0.43214285714285716
2003,1408.0,15.0,1408.0,15.0,30.0,2131,2036,796,1703,175,481,364,547,349,701,474,433,229,97,516,0.4674104521432766
2003,1409.0,22.0,1409.0,9.0,31.0,2279,2023,818,1768,206,568,437,601,346,800,458,444,235,155,537,0.4626696832579186
2003,1410.0,6.0,1410.0,20.0,26.0,1586,1796,574,1461,131,439,307,517,337,577,315,389,175,28,506,0.3928815879534565
2003,1411.0,18.0,1411.0,12.0,30.0,2184,2125,742,1658,178,555,522,842,395,744,426,457,193,67,549,0.44752714113389624
2003,1412.0,18.0,1412.0,12.0,30.0,2310,2176,850,1918,192,592,418,622,376,662,447,436,354,81,635,0.443169968717414
2003,1414.0,19.0,1414.0,9.0,28.0,1938,1834,667,1500,164,437,440,601,318,632,332,405,198,74,548,0.44466666666666665
2003,1415.0,5.0,1415.0,18.0,23.0,1503,1712,518,1218,141,403,326,448,246,474,277,389,130,33,490,0.42528735632183906
2003,1416.0,20.0,1416.0,11.0,31.0,2224,2041,784,1736,200,560,456,621,379,745,437,478,252,95,582,0.45161290322580644
2003,1417.0,10.0,1417.0,19.0,29.0,2181,2280,806,1754,166,449,403,578,342,721,424,468,162,94,551,0.45952109464082097
2003,1418.0,19.0,1418.0,9.0,28.0,2129,1946,765,1637,190,587,409,620,361,643,415,432,223,110,526,0.46731826511912034
2003,1419.0,11.0,1419.0,16.0,27.0,1928,2042,700,1676,118,416,410,670,415,601,345,454,243,89,600,0.41766109785202865
2003,1420.0,7.0,1420.0,20.0,27.0,1703,1885,627,1454,97,346,352,525,324,621,359,437,199,74,511,0.4312242090784044
2003,1421.0,13.0,1421.0,16.0,29.0,2065,2275,707,1647,188,522,463,607,356,672,378,470,205,87,554,0.42926533090467517
2003,1422.0,6.0,1422.0,22.0,28.0,1959,2122,729,1655,177,500,324,450,322,637,386,454,195,101,559,0.4404833836858006
2003,1423.0,24.0,1423.0,6.0,30.0,2141,1788,781,1692,203,552,376,546,299,694,440,344,276,57,553,0.46158392434988177
2003,1424.0,21.0,1424.0,10.0,31.0,2343,2187,819,1737,183,505,522,733,330,689,446,454,274,102,612,0.47150259067357514
2003,1425.0,13.0,1425.0,17.0,30.0,2295,2296,829,1989,186,575,451,645,466,693,411,446,275,105,655,0.4167923579688286
2003,1426.0,14.0,1426.0,13.0,27.0,1691,1690,629,1432,68,263,365,541,341,642,369,419,165,80,447,0.43924581005586594
2003,1427.0,9.0,1427.0,17.0,26.0,1720,1873,559,1394,178,534,424,598,252,627,313,428,131,59,527,0.40100430416068866
2003,1428.0,23.0,1428.0,7.0,30.0,2002,1800,695,1522,215,563,397,564,304,696,396,381,140,113,603,0.45663600525624176
2003,1429.0,22.0,1429.0,8.0,30.0,1979,1803,711,1558,121,364,436,607,379,671,417,367,152,60,483,0.4563543003851091
2003,1431.0,5.0,1431.0,24.0,29.0,1817,2129,654,1501,162,445,347,511,290,695,350,509,156,109,559,0.435709526982012
2003,1433.0,18.0,1433.0,10.0,28.0,2073,1903,751,1672,179,490,392,553,336,732,341,391,176,142,525,0.4491626794258373
2003,1434.0,20.0,1434.0,10.0,30.0,2134,1978,747,1599,165,482,475,725,356,725,515,459,264,116,564,0.46716697936210133
2003,1435.0,11.0,1435.0,18.0,29.0,1998,2091,717,1640,181,551,383,551,304,658,413,465,226,114,558,0.4371951219512195
2003,1436.0,19.0,1436.0,10.0,29.0,1966,1831,720,1620,153,449,373,567,376,746,412,408,199,86,461,0.4444444444444444
2003,1437.0,15.0,1437.0,15.0,30.0,2166,2103,745,1772,200,573,476,668,441,711,392,481,225,102,627,0.4204288939051919
2003,1438.0,14.0,1438.0,15.0,29.0,2128,2169,763,1709,217,580,385,585,385,711,412,471,165,122,584,0.446459918080749
2003,1439.0,11.0,1439.0,18.0,29.0,2036,2124,718,1694,179,512,421,633,431,635,374,425,204,126,530,0.42384887839433294
2003,1440.0,8.0,1440.0,19.0,27.0,1719,1964,640,1568,132,467,307,475,315,636,388,406,173,95,556,0.40816326530612246
2003,1441.0,6.0,1441.0,18.0,24.0,1672,1850,580,1380,164,481,348,461,271,509,297,375,151,92,474,0.42028985507246375
2003,1442.0,5.0,1442.0,21.0,26.0,1675,1962,605,1415,159,497,306,460,281,547,397,416,137,56,481,0.4275618374558304
2003,1443.0,23.0,1443.0,8.0,31.0,2266,2059,797,1733,239,652,433,654,377,721,440,470,219,110,572,0.4598961338718984
2003,1444.0,19.0,1444.0,10.0,29.0,2026,1838,706,1630,168,498,446,645,389,626,370,394,260,74,576,0.4331288343558282
2003,1447.0,21.0,1447.0,10.0,31.0,2342,2215,844,1788,218,568,436,598,372,693,499,464,233,87,545,0.4720357941834452
2003,1448.0,24.0,1448.0,5.0,29.0,2274,1961,758,1660,177,514,581,772,428,781,423,438,186,127,536,0.4566265060240964
2003,1449.0,10.0,1449.0,17.0,27.0,1955,2026,714,1645,145,425,382,575,348,580,366,424,176,79,581,0.4340425531914894
2003,1450.0,7.0,1450.0,20.0,27.0,1906,2127,667,1645,230,641,342,486,353,606,375,434,155,81,566,0.4054711246200608
2003,1451.0,25.0,1451.0,4.0,29.0,2152,1948,714,1533,177,528,547,745,300,660,414,361,196,19,547,0.4657534246575342
2003,1452.0,14.0,1452.0,15.0,29.0,1937,2017,710,1577,203,593,314,489,251,625,436,384,187,105,460,0.45022194039315155
2003,1453.0,9.0,1453.0,19.0,28.0,1902,2014,651,1513,145,379,455,621,350,690,328,410,107,72,580,0.43027098479841375
2003,1454.0,23.0,1454.0,7.0,30.0,2313,2098,818,1729,233,654,444,643,346,690,513,446,264,108,604,0.47310584152689417
2003,1455.0,18.0,1455.0,11.0,29.0,2092,2039,716,1564,208,536,452,617,337,687,433,457,178,58,528,0.4578005115089514
2003,1456.0,12.0,1456.0,16.0,28.0,1799,1918,640,1530,174,539,345,497,314,679,377,350,159,71,451,0.41830065359477125
2003,1457.0,18.0,1457.0,10.0,28.0,1944,1859,681,1576,198,563,384,604,337,671,353,410,213,151,550,0.43210659898477155
2003,1458.0,22.0,1458.0,7.0,29.0,2051,1702,726,1563,181,504,418,564,299,654,386,305,202,82,430,0.46449136276391556
2003,1459.0,10.0,1459.0,15.0,25.0,1840,1919,667,1503,200,566,306,448,299,550,373,360,179,79,454,0.44377910844976715
2003,1460.0,9.0,1460.0,18.0,27.0,1822,1962,636,1487,169,518,381,540,261,558,315,325,157,70,537,0.4277067921990585
2003,1461.0,19.0,1461.0,10.0,29.0,2114,2035,699,1541,140,403,576,829,332,729,389,395,170,91,537,0.4536015574302401
2003,1462.0,25.0,1462.0,5.0,30.0,2347,1979,804,1776,193,533,546,731,418,765,492,391,164,91,473,0.4527027027027027
2003,1463.0,13.0,1463.0,13.0,26.0,1772,1736,612,1387,176,483,372,501,243,627,379,407,192,57,481,0.441240086517664
2003,1464.0,7.0,1464.0,20.0,27.0,1656,1872,590,1457,115,319,361,551,357,584,326,437,165,78,595,0.40494166094715167
2004,1102.0,22.0,1102.0,6.0,28.0,1685,1412,568,1177,237,622,312,440,172,430,371,302,218,66,466,0.4825828377230246
2004,1103.0,13.0,1103.0,15.0,28.0,2009,2020,696,1492,173,477,444,688,314,626,423,409,207,71,545,0.46648793565683644
2004,1104.0,17.0,1104.0,12.0,29.0,2094,1956,722,1595,207,540,443,634,328,696,344,385,187,90,532,0.4526645768025078
2004,1105.0,13.0,1105.0,16.0,29.0,2024,2128,685,1679,180,567,474,688,363,695,358,469,209,74,624,0.40798094103633115
2004,1106.0,16.0,1106.0,14.0,30.0,1843,1818,617,1462,166,497,443,674,351,683,308,516,212,94,561,0.4220246238030096
2004,1107.0,5.0,1107.0,23.0,28.0,1621,1841,598,1493,135,455,290,393,286,630,314,441,188,63,474,0.40053583389149366
2004,1108.0,11.0,1108.0,18.0,29.0,1855,2098,646,1520,162,461,401,592,329,633,329,560,179,62,564,0.425
2004,1110.0,18.0,1110.0,13.0,31.0,2092,2016,726,1643,206,560,434,642,341,726,411,441,240,72,564,0.4418746195982958
2004,1111.0,8.0,1111.0,21.0,29.0,1999,2134,732,1796,193,592,342,534,387,611,415,482,301,129,591,0.40757238307349664
2004,1112.0,20.0,1112.0,9.0,29.0,2538,2274,914,1885,214,557,496,631,403,745,548,434,202,132,466,0.48488063660477454
2004,1113.0,10.0,1113.0,17.0,27.0,2000,2068,646,1498,161,478,547,744,327,634,426,408,150,86,565,0.43124165554072097
2004,1114.0,14.0,1114.0,12.0,26.0,1817,1740,597,1371,130,404,493,689,330,594,300,406,160,80,539,0.43544857768052514
2004,1115.0,1.0,1115.0,26.0,27.0,1410,2008,511,1485,136,487,252,395,292,644,269,519,149,66,568,0.3441077441077441
2004,1116.0,12.0,1116.0,16.0,28.0,1928,1921,678,1629,180,573,392,577,365,602,363,386,220,108,555,0.4162062615101289
2004,1117.0,15.0,1117.0,11.0,26.0,1893,1819,640,1456,183,514,430,586,329,620,291,409,170,75,546,0.43956043956043955
2004,1119.0,4.0,1119.0,21.0,25.0,1231,1607,403,1132,141,424,284,428,162,534,237,427,146,46,453,0.35600706713780916
2004,1120.0,14.0,1120.0,14.0,28.0,1960,1836,700,1598,185,543,375,566,415,625,429,446,244,134,470,0.4380475594493116
2004,1122.0,19.0,1122.0,9.0,28.0,1797,1713,630,1461,160,499,377,547,280,677,345,381,182,115,498,0.43121149897330596
2004,1123.0,13.0,1123.0,15.0,28.0,1963,1984,672,1599,144,425,475,645,329,651,348,362,161,58,573,0.4202626641651032
2004,1124.0,7.0,1124.0,20.0,27.0,1683,1897,589,1417,156,504,349,501,329,526,314,412,194,72,442,0.41566690190543404
2004,1125.0,20.0,1125.0,8.0,28.0,2025,1834,692,1528,272,765,369,533,274,654,459,402,242,66,498,0.45287958115183247
2004,1126.0,8.0,1126.0,21.0,29.0,1711,1939,606,1549,176,558,323,462,311,616,306,461,241,61,532,0.39122014202711425
2004,1127.0,14.0,1127.0,16.0,30.0,1802,1885,630,1549,161,508,381,596,357,700,314,509,202,157,564,0.4067140090380891
2004,1128.0,18.0,1128.0,7.0,25.0,1808,1645,607,1271,218,503,376,541,272,594,373,397,184,75,489,0.4775767112509835
2004,1129.0,19.0,1129.0,9.0,28.0,2028,1887,701,1587,189,544,437,591,318,632,376,359,181,81,486,0.4417139256458727
2004,1130.0,23.0,1130.0,9.0,32.0,2200,2040,776,1711,120,376,528,778,410,759,509,428,225,97,509,0.45353594389246055
2004,1131.0,23.0,1131.0,5.0,28.0,1878,1646,675,1557,172,515,356,514,325,656,408,340,221,103,522,0.43352601156069365
2004,1132.0,12.0,1132.0,17.0,29.0,2027,2078,667,1498,191,517,502,653,303,673,426,471,153,108,700,0.445260347129506
2004,1133.0,15.0,1133.0,15.0,30.0,1977,2037,639,1582,186,564,513,708,321,693,365,469,217,56,651,0.40391908975979773
2004,1135.0,13.0,1135.0,13.0,26.0,1861,1893,662,1481,201,543,336,478,233,609,405,396,232,82,479,0.44699527346387574
2004,1137.0,12.0,1137.0,15.0,27.0,1727,1661,615,1331,130,431,367,555,266,627,343,442,225,59,528,0.46205860255447034
2004,1138.0,17.0,1138.0,12.0,29.0,2175,2072,771,1669,187,494,446,663,369,669,383,436,232,83,633,0.46195326542840026
2004,1139.0,15.0,1139.0,14.0,29.0,1804,1751,623,1505,236,690,322,423,280,578,325,297,155,57,548,0.413953488372093
2004,1140.0,19.0,1140.0,8.0,27.0,1949,1765,680,1397,145,420,444,609,269,633,396,378,194,88,516,0.4867573371510379
2004,1141.0,5.0,1141.0,24.0,29.0,1992,2308,694,1620,210,591,394,583,289,622,409,501,175,55,647,0.4283950617283951
2004,1142.0,10.0,1142.0,16.0,26.0,1821,1904,650,1474,162,486,359,517,268,599,347,391,202,82,499,0.44097693351424694
2004,1143.0,13.0,1143.0,15.0,28.0,1873,1883,675,1544,127,410,396,631,346,638,386,394,173,82,540,0.4371761658031088
2004,1144.0,3.0,1144.0,24.0,27.0,1858,2308,679,1722,156,521,344,521,368,633,366,458,209,38,592,0.3943089430894309
2004,1145.0,10.0,1145.0,19.0,29.0,1997,2097,737,1698,205,529,318,510,353,725,441,430,175,83,546,0.43404004711425204
2004,1147.0,14.0,1147.0,12.0,26.0,1762,1763,615,1322,133,378,399,559,259,516,311,396,224,76,572,0.46520423600605143
2004,1148.0,14.0,1148.0,14.0,28.0,1979,1943,732,1582,164,438,351,548,368,608,406,422,205,55,447,0.46270543615676357
2004,1149.0,4.0,1149.0,22.0,26.0,1498,1713,564,1342,125,409,245,381,255,558,336,404,180,93,523,0.4202682563338301
2004,1150.0,21.0,1150.0,8.0,29.0,2301,2072,787,1747,226,658,501,777,428,759,470,444,253,86,548,0.45048654836863194
2004,1151.0,16.0,1151.0,11.0,27.0,2118,2075,737,1540,199,548,445,604,320,609,437,433,206,64,464,0.4785714285714286
2004,1152.0,11.0,1152.0,20.0,31.0,2013,2206,713,1658,140,388,447,642,360,597,347,425,213,88,679,0.43003618817852834
2004,1153.0,24.0,1153.0,6.0,30.0,2307,1887,811,1773,217,564,468,701,394,724,481,363,237,152,583,0.45741680767061477
2004,1154.0,3.0,1154.0,21.0,24.0,1344,1741,478,1313,150,517,238,343,276,525,240,417,169,76,495,0.36405178979436403
2004,1155.0,10.0,1155.0,18.0,28.0,1839,1986,649,1504,134,418,407,645,398,652,359,537,191,125,522,0.4315159574468085
2004,1156.0,2.0,1156.0,25.0,27.0,1729,2020,605,1493,150,487,369,573,344,604,313,481,181,97,572,0.40522438044206294
2004,1157.0,12.0,1157.0,15.0,27.0,1855,1864,666,1548,180,483,343,488,341,656,363,441,201,50,527,0.43023255813953487
2004,1158.0,19.0,1158.0,9.0,28.0,2062,1919,712,1608,229,613,409,578,293,704,399,407,215,124,531,0.4427860696517413
2004,1159.0,13.0,1159.0,14.0,27.0,1781,1868,625,1483,174,495,357,516,293,606,345,367,172,41,482,0.42144302090357383
2004,1160.0,17.0,1160.0,10.0,27.0,2001,1926,695,1502,181,472,430,684,332,711,374,402,157,161,481,0.4627163781624501
2004,1161.0,12.0,1161.0,16.0,28.0,1952,2033,655,1443,130,385,512,716,287,689,373,480,165,137,669,0.4539154539154539
2004,1162.0,9.0,1162.0,17.0,26.0,1747,1857,603,1392,204,535,337,476,266,590,402,488,189,33,607,0.4331896551724138
2004,1163.0,27.0,1163.0,6.0,33.0,2610,2110,994,2067,211,527,411,667,505,973,602,455,203,288,530,0.48089017900338654
2004,1164.0,18.0,1164.0,14.0,32.0,1969,1948,672,1645,208,574,417,623,365,732,356,481,203,105,567,0.4085106382978723
2004,1165.0,10.0,1165.0,16.0,26.0,1835,1848,635,1499,173,520,392,578,336,635,331,384,224,83,483,0.42361574382921946
2004,1166.0,20.0,1166.0,8.0,28.0,1914,1721,669,1473,166,438,410,586,293,673,383,386,186,108,490,0.45417515274949083
2004,1168.0,10.0,1168.0,17.0,27.0,1900,1987,662,1572,188,513,388,568,392,638,385,428,178,48,564,0.4211195928753181
2004,1169.0,13.0,1169.0,16.0,29.0,1957,1999,674,1539,165,485,444,608,313,547,357,477,284,64,612,0.437946718648473
2004,1170.0,11.0,1170.0,15.0,26.0,1824,1871,612,1543,209,583,391,580,329,599,338,375,212,70,587,0.3966299416720674
2004,1171.0,2.0,1171.0,24.0,26.0,1451,1766,511,1278,157,487,272,381,161,583,265,370,135,96,453,0.3998435054773083
